id,date,sender_id,sender_name,text,has_media
15368,2024-11-07T21:19:39+00:00,603626507,arcangel,,True
15369,2024-11-07T21:21:13+00:00,1574115814,Josue Torrez,Disculpen tuvieran el cronograma de exámenes del sábado?,False
15370,2024-11-07T21:21:49+00:00,1138161830,Niki W,"Hola, perdón por molestar, pero ¿me podrían ayudar con una encuesta, por favor?

Esta encuesta es parte de una tarea y tiene como objetivo recoger opiniones sobre la experiencia educativa tanto de estudiantes como de docentes. Tu participación es muy importante.

Aquí está el enlace: https://forms.gle/5YhsxejkGqo4e3RV9.

¡Mil gracias por tu tiempo!",True
15371,2024-11-08T01:55:43+00:00,1574115814,Josue Torrez,Disculpen tuvieran el cronograma de exámenes del sábado?,False
15372,2024-11-08T01:58:59+00:00,1557063247,.,Alguien sabe si este sábado es el examen de cálculo 1??,False
15373,2024-11-08T01:59:56+00:00,1574115814,Josue Torrez,Que yo sepa es álgebra,False
15374,2024-11-08T03:04:49+00:00,6268999328,R M,Distribución SEGUNDO PARCIAL — 22024.pdf,True
15377,2024-11-09T17:37:11+00:00,7224228079,Guadalupe Perez,https://www.facebook.com/share/p/1ERMsC2vpT/,True
15378,2024-11-09T21:51:43+00:00,6140009093,Elorri,,False
15379,2024-11-10T11:16:29+00:00,6115459497,Gisele Ariadne Aguilar Calle,"Disculpen, hay alguien que tenga examen pasado del segundo y ultimo parcial de calculo 1?",False
15381,2024-11-10T23:29:36+00:00,5722216888,Victoria Flores,,False
15382,2024-11-11T02:27:19+00:00,1129669449,Bruno Cabas,Alguien que maneje visual studio code?,False
15383,2024-11-11T02:27:47+00:00,1129669449,Bruno Cabas,Imbox,False
15384,2024-11-11T18:23:24+00:00,998733997,Oscar Guzmán,Invitación,True
15385,2024-11-11T18:23:24+00:00,998733997,Oscar Guzmán,,True
15386,2024-11-11T21:20:38+00:00,899401785,Idk,7/8,False
15387,2024-11-11T21:43:22+00:00,1979239887,Enrique Fernando Tintaya Condori,.,False
15391,2024-11-13T15:20:22+00:00,886213472,Paulo Tintaya,"https://www.facebook.com/share/p/1GuTo2hRRk/

🚀 ¡La aventura en Inteligencia Artificial comienza el 15 de noviembre! 🚀

Te invitamos a unirte a la inauguración en vivo de nuestro Curso de Fundamentos sobre IA - IA Adventure. No te pierdas esta oportunidad única de adentrarte en el fascinante mundo de la IA. 🌐

📅 Inauguración en vivo
🗓️ Fecha: 15 de noviembre
🕒 Hora: 19:30
🎥 Transmisión en vivo: ¡Desde donde estés!

🔗 Regístrate para el curso aquí: https://forms.gle/hcSP2SWgVHYMS58y9

¡Te esperamos para comenzar juntos esta increíble aventura de aprendizaje! 🎓✨

#IAAdventure #CursoDeIA #InteligenciaArtificial #InauguraciónEnVivo #Aprendizaje",True
15392,2024-11-13T15:23:40+00:00,886213472,Paulo Tintaya,"https://www.facebook.com/61558464904329/videos/557756936979766

🎃 ¡Este viernes la gran final de Error 404: Miedo Not Found está por llegar! 👻

🔮 ¿Qué te espera en esta última actividad? 🔮
🏆 Premiación a los mejores desarrolladores: Los que lograron crear las páginas web más impresionantes durante el taller recibirán premios aterradores. ¡A demostrar todo lo aprendido! 🎉
🎲 Juegos y concursos: ¡Diversión asegurada con premios espeluznantes! ¡Y algún que otro susto en el camino! 🕸️
🎓 Certificados de Participación: Todos los que se presenten recibirán su certificado físico de participación (se hará el filtro correspondiente)💻✨

📅 Fecha: Viernes 15 Noviembre
🕖 Horario: 14:00 - 17:00 
📍 Ubicación: HackLab La Paz - r00thouse (C. Juan Manuel Loza 420, La Paz)                  
💀 Temática: Terror + Programación = ¡Diversión asegurada! 🎃👨‍💻👩‍💻

✅ De libre ingreso
REGÍSTRATE SI VENDRAS A DIVERTIRTE!!... (también puedes registrar tu proyecto en este link)
https://forms.gle/ZSnR1bJTq9d82tSF6",True
15393,2024-11-13T15:38:35+00:00,886213472,Paulo Tintaya,"¿Qué sería de un evento tecnológico sin innovación?
¡Regístrate en el PyDay La Paz 2024 y vive una experiencia única!
🔗 https://users.pylapaz.org/
📅 Fecha: 16 de noviembre
📍 Lugar: Universidad del Valle, Sede La Paz",True
15394,2024-11-13T15:39:35+00:00,886213472,Paulo Tintaya,"¡Hola Pythonistas! 🐍✨

Queremos que todos tengan la oportunidad de ser parte de PyDay La Paz 2024 🎉.
Sabemos que la situación actual en nuestro país no es fácil, por eso hemos trabajado arduamente para ofrecerte esta oportunidad. 🙌

¡No te lo pierdas! Postula ahora ⬇️
https://forms.gle/Tn4NnDJaw62jw8TB9",True
15395,2024-11-13T18:32:12+00:00,1557063247,.,Alguien sabe dónde puedo ver mi matrícula digital?,False
15396,2024-11-13T18:33:45+00:00,5561476298,Mussani Ruelas,https://sia.umsa.bo,False
15397,2024-11-13T18:34:09+00:00,1557063247,.,Gracias,False
15398,2024-11-13T20:07:34+00:00,998733997,Oscar Guzmán,Requerimiento de pasantía,True
15399,2024-11-13T20:25:43+00:00,998733997,Oscar Guzmán,Convocatoria PASANTIA,True
15400,2024-11-13T22:24:10+00:00,1643288740,- -,,True
15401,2024-11-14T03:32:38+00:00,7806241058,,,False
15402,2024-11-14T20:17:02+00:00,1323341266,:) .,https://www.facebook.com/share/p/14W2HNLqXS/,True
15403,2024-11-14T20:17:02+00:00,1323341266,:) .,,True
15405,2024-11-15T18:51:48+00:00,6032095876,Patricia Molina de Oliveira,,False
15406,2024-11-15T19:08:44+00:00,7337722758,Karla,,False
15407,2024-11-15T23:00:26+00:00,1557063247,.,Alguien sabe si mañana es el examen de cálculo 1???,False
15408,2024-11-15T23:00:55+00:00,1116954233,Manu,Sí es,False
15409,2024-11-16T00:06:47+00:00,440704092,Rodrivosky,Gracias,False
15410,2024-11-16T02:28:29+00:00,1303794649,Fernando,Documento de Lubus777,True
15411,2024-11-16T14:40:35+00:00,963476814,Amith,"Por favor, ¿me ayudan a responder esta encuesta?

https://docs.google.com/forms/d/e/1FAIpQLScnYAomPPrhCxFLKT3_r1yxx2efe7N9ioXjvQ8DB-xmSODhKA/viewform?vc=0&c=0&w=1&flr=0",True
15416,2024-11-17T01:48:11+00:00,1124286007,Ph.D. Jose Maria Tapia B,"*𝐶𝑂𝑁𝑉𝑂𝐶𝐴𝑇𝑂𝑅𝐼𝐴*
--------------------- 
𝐿𝑎 𝐶𝑜𝑚𝑖𝑠𝑖ó𝑛 𝑜𝑟𝑔𝑎𝑛𝑖𝑧𝑎𝑑𝑜𝑟𝑎 𝑑𝑒 𝑙𝑎 𝐶𝑎𝑟𝑟𝑒𝑟𝑎, 𝑖𝑛𝑣𝑖𝑡𝑎 𝑎 𝑙𝑎 𝑐𝑜𝑚𝑢𝑛𝑖𝑑𝑎𝑑 𝐼𝑛𝑓𝑜𝑟𝑚á𝑡𝑖𝑐𝑎 𝑎 𝑝𝑎𝑟𝑡𝑖𝑐𝑖𝑝𝑎𝑟 𝑑𝑒𝑙 𝐶𝑜𝑛𝑐𝑢𝑟𝑠𝑜 𝑑𝑒 𝐿𝑜𝑔𝑜 𝑦 𝐿í𝑛𝑒𝑎 𝑔𝑟á𝑓𝑖𝑐𝑎 𝑑𝑒 𝑙𝑎 𝐶𝑎𝑟𝑟𝑒𝑟𝑎 𝑑𝑒 𝐼𝑛𝑓𝑜𝑟𝑚á𝑡𝑖𝑐𝑎",True
15417,2024-11-17T12:03:44+00:00,1763921985,,,False
15418,2024-11-18T15:38:14+00:00,998733997,Oscar Guzmán,"*𝐶𝑂𝑁𝑉𝑂𝐶𝐴𝑇𝑂𝑅𝐼𝐴*
--------------------- 
𝐿𝑎 𝐶𝑜𝑚𝑖𝑠𝑖ó𝑛 𝑜𝑟𝑔𝑎𝑛𝑖𝑧𝑎𝑑𝑜𝑟𝑎 𝑑𝑒 𝑙𝑎 𝐶𝑎𝑟𝑟𝑒𝑟𝑎, 𝑖𝑛𝑣𝑖𝑡𝑎 𝑎 𝑙𝑎 𝑐𝑜𝑚𝑢𝑛𝑖𝑑𝑎𝑑 𝐼𝑛𝑓𝑜𝑟𝑚á𝑡𝑖𝑐𝑎 𝑎 𝑝𝑎𝑟𝑡𝑖𝑐𝑖𝑝𝑎𝑟 𝑑𝑒𝑙 𝐶𝑜𝑛𝑐𝑢𝑟𝑠𝑜 𝑑𝑒 𝐿𝑜𝑔𝑜 𝑦 𝐿í𝑛𝑒𝑎 𝑔𝑟á𝑓𝑖𝑐𝑎 𝑑𝑒 𝑙𝑎 𝐶𝑎𝑟𝑟𝑒𝑟𝑎 𝑑𝑒 𝐼𝑛𝑓𝑜𝑟𝑚á𝑡𝑖𝑐𝑎.",True
15419,2024-11-18T21:52:53+00:00,1055540697,M,,True
15420,2024-11-20T16:39:36+00:00,1124286007,Ph.D. Jose Maria Tapia B,Pasantias,True
15421,2024-11-20T17:13:49+00:00,998733997,Oscar Guzmán,Solicitud de pasantía.,True
15422,2024-11-20T17:13:49+00:00,998733997,Oscar Guzmán,,True
15423,2024-11-21T01:02:10+00:00,1522758186,Jhunior,Compañeros buenas noches una consulta cuando acaba el semestre? O hasta cuando se pasará clases alguien tiene esa información por favor,False
15424,2024-11-21T01:22:44+00:00,960678421,D...,creo que 16 de diciembre acabo todo,False
15426,2024-11-23T05:01:22+00:00,5534827967,Josue Misael Lopez Huanca,"Buenas noches 😃,podrían ayudarme con una breve encuesta? https://forms.gle/oUeQ5ZMX5rgkEtTTA",True
15437,2024-11-25T17:01:56+00:00,900332894,Jh❗my,"Buen día, alguien sabe si ya salieron los certificados de los talleres de la semana aniversario?
Y si es así donde se lo debe recoger? Gracias",False
15438,2024-11-25T17:34:55+00:00,6777981961,Joel Mirko,Buenas cuando se acaban las clases?,False
15440,2024-11-25T18:22:40+00:00,7337722758,Karla,"Todo todo acaba hasta el 18 de diciembre,",False
15441,2024-11-25T18:25:55+00:00,1124286007,Ph.D. Jose Maria Tapia B,18 de Diciembre de 2024,False
15442,2024-11-26T18:31:51+00:00,998733997,Oscar Guzmán,Convocatoria Auxiliares de Docencia Gestión 2025,True
15443,2024-11-26T18:31:51+00:00,998733997,Oscar Guzmán,,True
15444,2024-11-26T18:31:51+00:00,998733997,Oscar Guzmán,,True
15446,2024-11-27T14:48:16+00:00,1155920415,Alexander,Buen día Alguno pasa con el licenciado Álvaro Chirino de Estadística?,False
15447,2024-11-27T14:48:46+00:00,1587091956,Brand M,Yo,False
15448,2024-11-27T14:49:04+00:00,1155920415,Alexander,En qué aula estará bro?,False
15449,2024-11-27T14:49:09+00:00,1155920415,Alexander,Y a qué hora?,False
15450,2024-11-27T20:17:10+00:00,998733997,Oscar Guzmán,,True
15451,2024-11-28T15:14:43+00:00,1557063247,.,"Buenas tardes, alguien sabe cuándo será el tercer examen de cálculo I ???",False
15452,2024-11-28T17:32:38+00:00,1297529282,Walter Ruben,Al siguiente sábado creo,False
15453,2024-11-28T19:20:03+00:00,7338360643,,,True
15455,2024-11-29T22:27:16+00:00,1021142090,:v,Buenas tardes alguien tuviera examenes finales de algebra lineal que pueda enviarlas por favor,False
15456,2024-11-30T15:02:10+00:00,1798051692,Dave,https://forms.gle/Z4n4ZM25fh9aqXHr6,True
15457,2024-11-30T15:02:51+00:00,1798051692,Dave,"Buenas, podrían llenar el formulario,  por favor.",False
15458,2024-11-30T23:19:09+00:00,2019889046,Vasquez Diaz,Xd,False
15459,2024-12-02T20:39:17+00:00,5722999124,Card,Alguien sabe si están pasando Programación web II con el LIC. VICTOR PABLO POZO DIAZ??,False
15461,2024-12-03T21:45:36+00:00,1124286007,Ph.D. Jose Maria Tapia B,,True
15462,2024-12-03T22:13:22+00:00,998733997,Oscar Guzmán,Requerimiento de pasantía.,True
15463,2024-12-04T12:52:51+00:00,5915243523,Ale,Buen día alguien sabe quiénes son los encargados de organizar los exámenes de Álgebra?,False
15464,2024-12-04T13:55:52+00:00,1448516824,Alejandro 👋,"El coordinador pe, creo que es Ronal Silva",False
15465,2024-12-04T14:08:43+00:00,1476481844,RodriGOD,Hoydia es el 2t no?,False
15466,2024-12-04T14:28:52+00:00,1251184838,R,Si cumpita es la última oportunidad,False
15467,2024-12-04T14:31:36+00:00,1476481844,RodriGOD,A q hora es????,False
15468,2024-12-04T14:31:44+00:00,1476481844,RodriGOD,Mi lic no dijo nd,False
15469,2024-12-04T14:57:43+00:00,1116954233,Manu,"Buen dia, en algebra lineal si no me equivoco será el dia de mañana v:/ y hoy publicará el aula y hora",False
15470,2024-12-04T14:58:14+00:00,1116954233,Manu,"Si no publicaron nada en algebra supongo que igual será mañana
Usualmente siempre publican el horario y el aula 1 o 2 dias antes del examen",False
15471,2024-12-04T17:01:54+00:00,1012411398,Gabriel F. Mamani Catari,"Buenas tardes, alguien que tenga información del Lic. Silva",False
15472,2024-12-04T20:04:09+00:00,998733997,Oscar Guzmán,Cotización,True
15473,2024-12-04T20:05:11+00:00,5915243523,Ale,Si alguien tiene su número? O algo del Lic Silva xfavor,False
15474,2024-12-05T02:22:24+00:00,1327149340,rf,"🌎 CULTURE IN SCIENCE 2024 🚀

 🌡 Huellas de Humo: Incendios Forestales en un Mundo en Calentamiento  🔥

CIENCIA Y TECNOLOGÍA 

📗¿Preocupado por el impacto ambiental?
🌍 ¿Te interesa comprender el impacto de los incendios forestales en el calentamiento global?
📖 ¿Quieres ampliar tus conocimientos científicos sobre este tema?
🚀¿Cuál es el papel de la tecnología en esta causa?

¡No te pierdas esta oportunidad!

Un evento diseñado para reflexionar y aprender sobre la relación entre el cambio climático y los incendios forestales.

🗓 Fecha: 9 y 10 de diciembre
⏰ Hora: 14:00 p.m.
📍 Lugar: Paraninfo Universitario, Monoblock Central

¡Regístrate ahora! 
📎 Formulario de inscripción: https://forms.gle/fgQof9smAGhv62sQ8

⚠ Cupos limitados⚠

🎓 Certificado de participación disponible.

Para más información:
📩 cultureinscience@gmail.com
📱 Únete al grupo de WhatsApp para detalles: Llena el formulario de inscripción 😉

¡No te lo puedes perder!",True
15475,2024-12-05T13:25:11+00:00,649960427,Paolo Pinto,"🎉 ¡El DevFest 2024 está llegando a La Paz! 🎉

¿Listo para la aventura? 🕵️‍♀️Estaremos dejando puntos clave por toda la ciudad. 👀💻¡Encuéntralos y descúbrelos para ganar increíbles premios!🚀

📍Lugar: Auditorio - Carrera de Informática, Monoblock Umsa 
📅 Fecha: 7 de diciembre de 2024
⏰ Hora: 9:00 - 16:00

En el evento podrás:
✅ Conectar con expertos y profesionales del sector.  
✅ Participar en charlas inspiradoras, codelabs interactivos y talleres prácticos.  
✅ ¡Todo mientras apoyas una causa benéfica!  

🎟 Evento con cupos limitados: ¡Regístrate ahora y asegura tu lugar!  
🔗 Inscríbete aquí: https://docs.google.com/forms/d/e/1FAIpQLScGXN1QeuMQYx_vfYNRD7GE2LfcOSrOcOWG_zY6ck08WAoYFQ/viewform

#DevFestLaPaz2024 #LaPaz #Bebefico #gratuito",True
15476,2024-12-05T15:38:12+00:00,998733997,Oscar Guzmán,,True
15477,2024-12-08T16:39:23+00:00,7492474415,,,False
15478,2024-12-08T16:39:54+00:00,1487273296,Yêssïc@,,True
15479,2024-12-09T02:18:21+00:00,5882485834,Juan Pablo,,False
15483,2024-12-09T21:01:43+00:00,7338360643,,Buenas tardes alguien se olvidó este reloj en la biblioteca de la carrera el dueño comunicarse a mi persona,True
15484,2024-12-09T21:40:27+00:00,998733997,Oscar Guzmán,Citación.,True
15485,2024-12-10T00:48:08+00:00,998733997,Oscar Guzmán,,True
15486,2024-12-10T19:40:26+00:00,998733997,Oscar Guzmán,,True
15487,2024-12-10T19:50:31+00:00,1380688598,David Rivera,.,False
15488,2024-12-10T20:11:44+00:00,866551240,🏁____🚗___🚓__,.,False
15489,2024-12-10T21:38:20+00:00,998733997,Oscar Guzmán,,True
15490,2024-12-11T18:25:23+00:00,998733997,Oscar Guzmán,,True
15491,2024-12-11T18:25:23+00:00,998733997,Oscar Guzmán,,True
15492,2024-12-11T18:45:10+00:00,998733997,Oscar Guzmán,,True
15493,2024-12-11T18:49:06+00:00,1055540697,M,Alguien sabe si ya empezo la reunio para los cursos de temporada de hoy ???,False
15494,2024-12-11T19:13:43+00:00,1677902457,Juan Pablo Camacho,,False
15495,2024-12-11T19:13:44+00:00,1541208584,L,,False
15496,2024-12-11T19:13:46+00:00,1643747420,Rake M.,,False
15497,2024-12-11T19:13:50+00:00,1537459200,Israel Fabricio Espinoza Copa,,False
15498,2024-12-11T19:13:51+00:00,6596983581,Sergio,,False
15499,2024-12-11T19:13:53+00:00,5297109460,Roberto Carlos Mamani Quispe,,False
15500,2024-12-11T19:13:53+00:00,5854472373,Libur,,False
15501,2024-12-11T19:13:54+00:00,6748167102,Omar Uzquiano Villacorta,,False
15502,2024-12-11T19:13:55+00:00,6489042560,Jose Ticona,,False
15503,2024-12-11T19:13:55+00:00,2073649212,|RØNN-PILØT/ GØNER?,,False
15504,2024-12-11T19:13:56+00:00,7154121789,Carl A.p,,False
15505,2024-12-11T19:13:56+00:00,614060637,Vargas,,False
15506,2024-12-11T19:13:58+00:00,7087153450,Sony Mamani,,False
15507,2024-12-11T19:13:58+00:00,5806123762,Gabriela Almendra Condori Choquetarqui,,False
15508,2024-12-11T19:13:59+00:00,1297740340,Axel,,False
15509,2024-12-11T19:14:02+00:00,1679358665,Byn,,False
15510,2024-12-11T19:14:03+00:00,1525849267,HILAQUITA CORONEL CARLA,,False
15511,2024-12-11T19:14:05+00:00,1524043127,,,False
15512,2024-12-11T19:14:07+00:00,6181584195,Oscar Huanca Ch.,,False
15513,2024-12-11T19:14:07+00:00,6627793138,DieHer,,False
15514,2024-12-11T19:14:07+00:00,1457694003,Pepe aguirre ㅤ,,False
15515,2024-12-11T19:14:09+00:00,1265056800,Juan Jose Patti,,False
15516,2024-12-11T19:14:11+00:00,1034654466,.,,False
15517,2024-12-11T19:14:12+00:00,7616308035,~,,False
15518,2024-12-11T19:14:13+00:00,6098935197,Mary Luz Choque Copa,,False
15519,2024-12-11T19:14:18+00:00,1768639875,Angel Ariel Tapia Huayta,,False
15520,2024-12-11T19:14:18+00:00,7138682786,Rodrigo,,False
15521,2024-12-11T19:14:19+00:00,5712717875,José Manuel,,False
15522,2024-12-11T19:14:22+00:00,6026596644,BCS,,False
15523,2024-12-11T19:14:22+00:00,7131211438,Miguel Valdez,,False
15524,2024-12-11T19:14:25+00:00,5315684935,Brandi,,False
15525,2024-12-11T19:14:25+00:00,6534230374,Viviana Coquendo,,False
15526,2024-12-11T19:14:26+00:00,6945740046,Miguel Mendoza,,False
15527,2024-12-11T19:14:26+00:00,5113166590,Rey reynaldo Flores Quispe,,False
15528,2024-12-11T19:14:28+00:00,5968955430,Harim Suca,,False
15529,2024-12-11T19:14:28+00:00,5952895749,Liz,,False
15530,2024-12-11T19:14:34+00:00,6976316003,Valkiria Mayda,,False
15531,2024-12-11T19:14:34+00:00,6997618317,Julio Cesar Cori,,False
15532,2024-12-11T19:14:35+00:00,7197639474,Ariel,,False
15533,2024-12-11T19:14:36+00:00,2055750357,Rafael^_^,,False
15534,2024-12-11T19:14:37+00:00,6587258478,Parzival,,False
15535,2024-12-11T19:14:38+00:00,6499460285,Dilox,,False
15536,2024-12-11T19:14:39+00:00,1585137750,Ariel,,False
15537,2024-12-11T19:14:42+00:00,5889964344,Aracely Tarqui,,False
15538,2024-12-11T19:14:45+00:00,5512436352,Lizet Escobar,,False
15539,2024-12-11T19:14:46+00:00,5723301723,....123,,False
15540,2024-12-11T19:14:58+00:00,1688080705,Belu Flor,,False
15541,2024-12-11T19:15:00+00:00,1766150184,Quispe Israel,,False
15542,2024-12-11T19:15:23+00:00,1647645808,. .,,False
15543,2024-12-11T19:15:26+00:00,1528013725,Trelly,,False
15544,2024-12-11T19:15:42+00:00,5079182465,•^Joy^•,,False
15545,2024-12-11T19:15:47+00:00,5468158683,She Don't Give a fuck,,False
15546,2024-12-11T19:16:02+00:00,6497651235,Miguel Ramos Quispe,,False
15547,2024-12-11T19:16:22+00:00,1553121015,Kells,,False
15548,2024-12-11T19:16:59+00:00,1685060184,Cristopher Callejas,,False
15549,2024-12-11T19:17:14+00:00,1674923849,.,,False
15550,2024-12-11T19:17:30+00:00,6775626815,Adrian Huanca,,False
15551,2024-12-11T19:17:32+00:00,6714724661,Ikar Flores,,False
15552,2024-12-11T19:45:17+00:00,5149490403,:),,False
15553,2024-12-11T19:59:08+00:00,7829460601,.,,False
15554,2024-12-11T20:04:32+00:00,6068231892,🧷Nini🧷,,False
15555,2024-12-11T20:13:23+00:00,1054081805,Cm,En que se quedó para los cursos de temporada?,False
15558,2024-12-11T21:26:25+00:00,1796637713,Contreras Herrera Zamady Romina ඩා,,False
15559,2024-12-11T21:35:26+00:00,7299603547,ㅤ,x2,False
15560,2024-12-11T21:55:03+00:00,5472649892,Gabriel Camilo Huaranca Solares,,False
15561,2024-12-11T22:02:29+00:00,1074622737,LIL NAS,Buenas tardes disculpen una pregunta ¿ alguien sabra como se puede congelar mi carrera ? Q requisitos necesito o donde me pueden informar,False
15562,2024-12-11T22:19:43+00:00,439877119,Bryan Miranda,vaya a kardex ahi le indicaran todo,False
15563,2024-12-11T22:20:51+00:00,7299603547,ㅤ,no sale mas rentable solo pagar la matricula y no tomar ninguna materia?,False
15564,2024-12-11T22:22:07+00:00,1584255496,Andrea,,False
15565,2024-12-11T22:30:24+00:00,7169044963,Sam,Este método funciona,False
15566,2024-12-11T22:55:10+00:00,1074622737,LIL NAS,Gracias,False
15567,2024-12-11T22:55:44+00:00,1074622737,LIL NAS,Bueno gracias por la recomendacion 👍,False
15568,2024-12-11T23:09:02+00:00,1124286007,Ph.D. Jose Maria Tapia B,,True
15569,2024-12-12T00:03:03+00:00,1442305770,CM,Disculpen en qué quedaron en la reunión de hoy sobre el curso de temporada? Nos podrían informar por favor 👏,False
15570,2024-12-12T00:03:27+00:00,6237816483,.,Si habrá los cursos de temporada,False
15571,2024-12-12T00:04:00+00:00,6237816483,.,,True
15572,2024-12-12T00:04:00+00:00,6237816483,.,,True
15573,2024-12-12T00:04:00+00:00,6237816483,.,,True
15574,2024-12-12T00:04:00+00:00,6237816483,.,,True
15575,2024-12-12T00:04:00+00:00,6237816483,.,,True
15576,2024-12-12T00:04:14+00:00,6237816483,.,Tienen que inscribirse al preregistro para que los tomen en cuenta,False
15577,2024-12-12T00:08:10+00:00,7337722758,Karla,Y porque no tendría que haber??,False
15578,2024-12-12T00:09:13+00:00,1589691103,,Conspiraciones contra est,False
15579,2024-12-12T00:09:16+00:00,6237816483,.,Se estaba viendo por la fachada,False
15580,2024-12-12T00:09:19+00:00,6237816483,.,:V,False
15582,2024-12-12T00:29:15+00:00,1399439784,Mauricio,Y los cursos del plan antiguo?,False
15583,2024-12-12T00:54:06+00:00,1265056800,Juan Jose Patti,,True
15584,2024-12-12T00:54:13+00:00,1265056800,Juan Jose Patti,Plan antiguo,False
15585,2024-12-12T01:00:06+00:00,7337722758,Karla,Pero son solo 3 optativas!!!!,False
15586,2024-12-12T01:01:03+00:00,7337722758,Karla,No es posible eso.. como podemos hacer que habilitemos otras optativas???,False
15587,2024-12-12T01:03:26+00:00,439877119,Bryan Miranda,"consegui 65 interesados, no se abre un curso con 10",False
15588,2024-12-12T01:04:07+00:00,6463531880,Brayan Ramos,,False
15590,2024-12-12T01:09:04+00:00,7096738780,.,"Habían algunas materias que no estaban en la lista, pero en la reunión lo hicieron aumentar, dijeron que más tarde lo iban a agregar al formulario para la preinscripción",False
15591,2024-12-12T01:09:29+00:00,1098890550,Hector Rene,Saben si se abrirá base de datos 2 del nuevo plan??,False
15592,2024-12-12T01:21:47+00:00,1076817807,Nohemy,"Si, luego dejaron sugerir otras materias y ahi lo agregaron",False
15593,2024-12-12T01:22:07+00:00,1076817807,Nohemy,Supongo que saldra en la convocatoria oficial,False
15594,2024-12-12T01:23:37+00:00,1098890550,Hector Rene,Gracias 😄,False
15595,2024-12-12T01:45:48+00:00,5534827967,Josue Misael Lopez Huanca,No creo 😢,False
15596,2024-12-12T01:55:28+00:00,6943039965,Osquitar Perales,Será virtual?,False
15597,2024-12-12T01:56:16+00:00,5722999124,Card,Estás bien amigo?,False
15598,2024-12-12T01:56:52+00:00,439877119,Bryan Miranda,lamentablemente está prohibido las clases virtuales desde rectorado,False
15600,2024-12-12T01:57:55+00:00,7337722758,Karla,XD,False
15601,2024-12-12T02:03:07+00:00,1442305770,CM,"Bueno es que sucede que en la anterior reunión que fue cancelada el Director dijo que se estaba considerando suspender el curso de temporada o desarrollarlo de manera virtual, esto con el fin de apresurar los avances de la obra de la fachada",False
15602,2024-12-12T02:10:36+00:00,1799685655,Lim Carbajal,virtual,False
15603,2024-12-12T02:10:44+00:00,1799685655,Lim Carbajal,no queda mas jijiji,False
15604,2024-12-12T02:22:30+00:00,1879651479,A J,Queda inhabilitado la materia de 121? Programación 2?,False
15606,2024-12-12T02:27:57+00:00,5284420351,._.,Alguien no fue a la reunión 😂,False
15607,2024-12-12T02:42:56+00:00,7773632804,N,,False
15608,2024-12-12T03:10:20+00:00,6693657878,Riii Chamo,...,False
15609,2024-12-12T04:30:41+00:00,6702941965,Leafar,,False
15610,2024-12-12T04:38:30+00:00,6757499944,Gabriela,,False
15611,2024-12-12T12:17:23+00:00,924661519,L,Se abrirá inteligencia artificial en verano?,False
15612,2024-12-12T12:18:57+00:00,5722999124,Card,"Es depende de los estudiantes, si como mínimo hay 65 estudiantes interesados en una materia esa materia se puede habilitar sea cual sea la materia.",False
15613,2024-12-12T12:43:06+00:00,1342627488,@lex,Buen día ...Que dijeron en el reunión de ayer?  Si alguien puede dar algo de contexto..porfas..,False
15614,2024-12-12T12:45:05+00:00,960678421,D...,se puede agregar una materia que no este aqui??,False
15615,2024-12-12T12:50:58+00:00,960678421,D...,donde puedo encontrar el formulario de preinscripcion??,False
15616,2024-12-12T12:56:39+00:00,1659533702,Fabian Alcon,"Formulario de pre inscripción (usar cuenta facultativa)
https://forms.gle/uDKgFLD1miTJrkq8A",False
15617,2024-12-12T13:07:23+00:00,960678421,D...,gracias,False
15618,2024-12-12T13:09:29+00:00,1603321661,Mauricio k,,False
15619,2024-12-12T14:16:32+00:00,6995007764,,,False
15620,2024-12-12T14:40:23+00:00,6824092070,Carl's,,False
15621,2024-12-12T14:47:54+00:00,1208064433,Alex,Haciendo buen marketing,False
15622,2024-12-12T15:26:38+00:00,5223868250,Jose Mamani,,False
15623,2024-12-12T16:13:07+00:00,1915017405,Christian Cristopher Huanca Gutierrez,,False
15624,2024-12-12T17:51:18+00:00,1603755966,JUANCHO,Somo se puede hacer para solicitar q se proponga una materia como 391  a la temporada ?,False
15625,2024-12-12T18:26:58+00:00,998733997,Oscar Guzmán,,True
15626,2024-12-12T18:26:58+00:00,998733997,Oscar Guzmán,,True
15627,2024-12-12T18:26:58+00:00,998733997,Oscar Guzmán,,True
15628,2024-12-12T18:26:58+00:00,998733997,Oscar Guzmán,,True
15629,2024-12-12T18:26:58+00:00,998733997,Oscar Guzmán,,True
15630,2024-12-12T18:30:31+00:00,1265056800,Juan Jose Patti,Debe de reunir al menos 65 personas para que habiliten la materia,False
15631,2024-12-12T18:49:32+00:00,838990902,faw,Cuando comienza el curso de temporada?,False
15632,2024-12-12T19:10:41+00:00,1659533702,Fabian Alcon,Dijeron el 2 de enero,False
15634,2024-12-12T20:58:34+00:00,686062075,,"Buenas tardes

Si hay algún interesado en la apertura de la materia INF 132: BASE DE DATOS, les comparto el siguiente enlace de WhatsApp para unirse al grupo: 
https://chat.whatsapp.com/JXA4akbLGiK3AkhAS0wGde",True
15635,2024-12-12T22:26:29+00:00,6154843029,Sebastian,Alguien para INF-154?,False
15636,2024-12-12T22:44:59+00:00,6412002615,Ya...,,False
15637,2024-12-12T23:09:20+00:00,1587091956,Brand M,Hay grupo para calculo 3...???,False
